observacion_id,variante,segmento,conversion,margen,tiempo_respuesta_ms
2256,A,Alto valor,0,0.00,493
2257,B,Recurrente,0,0.00,458
2258,A,Nuevo,0,0.00,390
2259,A,Recurrente,0,0.00,486
2260,B,Nuevo,0,0.00,547
2261,A,Recurrente,1,59.76,431
2262,A,Recurrente,0,0.00,443
2263,B,Recurrente,0,0.00,499
2264,A,Recurrente,0,0.00,358
2265,B,Alto valor,0,0.00,404
2266,B,Nuevo,0,0.00,519
2267,A,Recurrente,0,0.00,401
2268,B,Alto valor,0,0.00,634
2269,B,Recurrente,0,0.00,440
2270,B,Recurrente,1,36.78,446
2271,B,Alto valor,0,0.00,485
2272,A,Recurrente,0,0.00,348
2273,A,Recurrente,0,0.00,469
2274,A,Nuevo,0,0.00,365
2275,B,Nuevo,0,0.00,565
2276,B,Alto valor,1,58.87,613
2277,B,Nuevo,1,23.54,544
2278,A,Alto valor,0,0.00,300
2279,B,Nuevo,0,0.00,496
2280,B,Alto valor,0,0.00,513
2281,B,Recurrente,0,0.00,607
2282,A,Nuevo,0,0.00,470
2283,A,Recurrente,0,0.00,339
2284,B,Recurrente,0,0.00,451
2285,B,Recurrente,0,0.00,593
2286,A,Alto valor,0,0.00,437
2287,B,Nuevo,0,0.00,452
2288,A,Nuevo,1,21.03,509
2289,A,Alto valor,0,0.00,348
2290,B,Alto valor,0,0.00,499
2291,A,Alto valor,1,94.08,446
2292,B,Nuevo,0,0.00,532
2293,A,Alto valor,0,0.00,599
2294,B,Nuevo,0,0.00,421
2295,B,Recurrente,0,0.00,621
2296,B,Recurrente,0,0.00,435
2297,B,Recurrente,0,0.00,661
2298,A,Alto valor,0,0.00,351
2299,A,Nuevo,0,0.00,365
2300,B,Nuevo,0,0.00,627
2301,A,Alto valor,0,0.00,539
2302,B,Recurrente,0,0.00,605
2303,B,Recurrente,0,0.00,418
2304,A,Recurrente,0,0.00,467
2305,B,Recurrente,0,0.00,381
2306,B,Nuevo,0,0.00,397
2307,A,Alto valor,0,0.00,511
2308,A,Nuevo,0,0.00,454
2309,B,Recurrente,0,0.00,581
2310,B,Recurrente,0,0.00,485
2311,B,Recurrente,0,0.00,581
2312,B,Alto valor,1,82.50,505
2313,A,Alto valor,0,0.00,334
2314,B,Recurrente,0,0.00,441
2315,A,Alto valor,0,0.00,459
2316,B,Recurrente,0,0.00,511
2317,A,Recurrente,0,0.00,457
2318,B,Alto valor,1,61.42,439
2319,B,Nuevo,0,0.00,413
2320,A,Recurrente,1,46.89,405
2321,B,Nuevo,0,0.00,562
2322,B,Nuevo,0,0.00,514
2323,A,Nuevo,0,0.00,472
2324,A,Nuevo,1,38.34,511
2325,A,Recurrente,0,0.00,441
2326,A,Nuevo,0,0.00,408
2327,A,Recurrente,0,0.00,425
2328,A,Alto valor,1,73.93,508
2329,B,Nuevo,0,0.00,543
2330,B,Alto valor,0,0.00,510
2331,A,Recurrente,0,0.00,370
2332,A,Recurrente,0,0.00,496
2333,A,Alto valor,0,0.00,501
2334,A,Nuevo,0,0.00,432
2335,B,Recurrente,0,0.00,596
2336,B,Recurrente,0,0.00,433
2337,B,Alto valor,1,84.14,594
2338,B,Nuevo,0,0.00,534
2339,A,Nuevo,0,0.00,365
2340,B,Recurrente,0,0.00,456
2341,A,Alto valor,0,0.00,378
2342,B,Alto valor,0,0.00,392
2343,B,Nuevo,0,0.00,440
2344,B,Nuevo,0,0.00,430
2345,B,Recurrente,1,48.60,540
2346,A,Nuevo,0,0.00,434
2347,B,Alto valor,0,0.00,521
2348,A,Nuevo,0,0.00,321
2349,B,Alto valor,0,0.00,550
2350,B,Recurrente,0,0.00,495
2351,A,Nuevo,1,37.34,381
2352,B,Recurrente,0,0.00,365
2353,B,Recurrente,0,0.00,470
2354,B,Nuevo,0,0.00,470
2355,A,Recurrente,0,0.00,383
2356,B,Nuevo,0,0.00,628
2357,B,Nuevo,0,0.00,586
2358,A,Recurrente,1,53.92,461
2359,B,Alto valor,1,91.18,560
2360,B,Alto valor,0,0.00,495
2361,A,Nuevo,1,33.49,440
2362,B,Alto valor,0,0.00,478
2363,B,Nuevo,0,0.00,485
2364,A,Nuevo,0,0.00,392
2365,B,Nuevo,0,0.00,497
2366,B,Alto valor,0,0.00,395
2367,A,Alto valor,0,0.00,591
2368,A,Recurrente,0,0.00,402
2369,A,Alto valor,0,0.00,481
2370,A,Recurrente,0,0.00,405
2371,A,Recurrente,0,0.00,560
2372,A,Alto valor,0,0.00,476
2373,B,Alto valor,0,0.00,522
2374,A,Recurrente,0,0.00,600
2375,B,Recurrente,0,0.00,456
2376,B,Recurrente,0,0.00,396
2377,A,Recurrente,0,0.00,605
2378,B,Recurrente,1,62.52,424
2379,A,Nuevo,0,0.00,349
2380,A,Alto valor,0,0.00,469
2381,B,Alto valor,0,0.00,465
2382,B,Recurrente,0,0.00,409
2383,A,Nuevo,0,0.00,464
2384,B,Recurrente,1,54.87,442
2385,A,Alto valor,0,0.00,472
2386,B,Nuevo,0,0.00,442
2387,A,Nuevo,0,0.00,570
2388,A,Nuevo,0,0.00,475
2389,A,Nuevo,0,0.00,474
2390,B,Nuevo,0,0.00,478
2391,A,Nuevo,0,0.00,362
2392,B,Alto valor,0,0.00,561
2393,A,Alto valor,0,0.00,387
2394,A,Alto valor,0,0.00,308
2395,A,Alto valor,0,0.00,488
2396,A,Nuevo,0,0.00,531
2397,A,Nuevo,0,0.00,366
2398,B,Nuevo,0,0.00,503
2399,B,Alto valor,1,113.09,542
2400,B,Recurrente,0,0.00,578
